 time            v(vin1)         v(vin2)         v(vout)        
 1.48104624e-09  2.15549595e-04  3.03953903e-05  3.28543356e+00 
 1.49104624e-09  2.01215775e-04  2.83595262e-05  3.28640817e+00 
 1.50052312e-09  1.88508317e-04  2.65564625e-05  3.28727148e+00 
 1.51000000e-09  1.76599579e-04  2.48682407e-05  3.28807991e+00 
 1.51008296e-09  9.50044340e-05 -1.74660853e-05  3.28735187e+00 
 1.51024888e-09 -3.33938910e-04 -2.28606931e-04  3.28449890e+00 
 1.51058073e-09 -2.11083626e-03 -9.78112451e-04  3.27594000e+00 
 1.51097672e-09 -4.97855811e-03 -1.94666837e-03  3.26453864e+00 
 1.51137048e-09 -8.00266381e-03 -2.74389301e-03  3.25349291e+00 
 1.51182405e-09 -1.13450707e-02 -3.44058344e-03  3.24143080e+00 
 1.51226288e-09 -1.45389419e-02 -4.04266270e-03  3.22923290e+00 
 1.51273741e-09 -1.81223277e-02 -4.72910127e-03  3.21472983e+00 
 1.51342405e-09 -2.32851145e-02 -5.65891785e-03  3.19304857e+00 
 1.51420315e-09 -2.86128628e-02 -6.46099806e-03  3.16917964e+00 
 1.51507934e-09 -3.35263407e-02 -6.99988238e-03  3.14445226e+00 
 1.51611892e-09 -3.76424631e-02 -7.19599959e-03  3.11886954e+00 
 1.51736566e-09 -4.01799252e-02 -6.93490890e-03  3.09396547e+00 
 1.51864127e-09 -4.03451989e-02 -6.25069346e-03  3.07508222e+00 
 1.51932064e-09 -3.94766128e-02 -5.73046063e-03  3.06796481e+00 
 1.52000000e-09 -3.78228900e-02 -5.05310320e-03  3.06380156e+00 
 1.52009551e-09 -3.73776427e-02 -4.86961269e-03  3.06467895e+00 
 1.52028654e-09 -3.60099279e-02 -4.28778445e-03  3.06879073e+00 
 1.52065752e-09 -3.15447020e-02 -2.54187745e-03  3.08320980e+00 
 1.52101953e-09 -2.55222809e-02 -5.04695547e-04  3.10225598e+00 
 1.52127492e-09 -2.07992421e-02  8.68593671e-04  3.11625611e+00 
 1.52157985e-09 -1.51173331e-02  2.28404569e-03  3.13249292e+00 
 1.52191388e-09 -9.05096700e-03  3.58026515e-03  3.14968128e+00 
 1.52237801e-09 -1.03563158e-03  5.06981942e-03  3.17273541e+00 
 1.52305331e-09  9.61738678e-03  6.76941523e-03  3.20467126e+00 
 1.52410692e-09  2.37057084e-02  8.58537969e-03  3.25074680e+00 
 1.52513479e-09  3.45855166e-02  9.60432478e-03  3.29154483e+00 
 1.52649947e-09  4.52352633e-02  1.01792735e-02  3.34022948e+00 
 1.52789300e-09  5.24965203e-02  1.01830945e-02  3.38468836e+00 
 1.52970954e-09  5.80192044e-02  9.73832785e-03  3.43673356e+00 
 1.53174171e-09  6.05272577e-02  8.99757879e-03  3.48915833e+00 
 1.53401849e-09  6.04248266e-02  8.12477478e-03  3.54260347e+00 
 1.53647870e-09  5.85385385e-02  7.23541472e-03  3.59505971e+00 
 1.53913784e-09  5.55709475e-02  6.33912409e-03  3.64569960e+00 
 1.54198615e-09  5.18995609e-02  5.44190481e-03  3.69301366e+00 
 1.54596305e-09  4.63681855e-02  4.27761831e-03  3.74732477e+00 
 1.55172167e-09  3.80547583e-02  2.76319573e-03  3.80315681e+00 
 1.55937427e-09  2.72657761e-02  1.08299504e-03  3.84084967e+00 
