 time            v(vin1)         v(vin2)         v(vout)        
 1.84754391e-09 -1.08919685e-06  3.29999649e+00  5.23562196e-06 
 1.85754391e-09 -6.26646379e-07  3.29999805e+00  2.93032990e-06 
 1.86754391e-09 -3.58960735e-07  3.29999892e+00  1.64027257e-06 
 1.87754391e-09 -2.04706435e-07  3.29999940e+00  9.18242265e-07 
 1.88754391e-09 -1.16158867e-07  3.29999967e+00  5.14143635e-07 
 1.89754391e-09 -6.55058818e-08  3.29999982e+00  2.88021331e-07 
 1.90754391e-09 -3.66211686e-08  3.29999990e+00  1.61524597e-07 
 1.91754391e-09 -2.01964550e-08  3.29999994e+00  9.07842474e-08 
 1.92754391e-09 -1.08807502e-08  3.29999997e+00  5.12390928e-08 
 1.93754391e-09 -5.60924633e-09  3.29999998e+00  2.91409835e-08 
 1.94754391e-09 -2.63238100e-09  3.29999999e+00  1.67968967e-08 
 1.95754391e-09 -9.54397082e-10  3.29999999e+00  9.90375120e-09 
 1.96754391e-09 -1.00922757e-11  3.30000000e+00  6.05564725e-09 
 1.97754391e-09  5.20570939e-10  3.30000000e+00  3.90798131e-09 
 1.98754391e-09  8.18410336e-10  3.30000000e+00  2.70959686e-09 
 1.99754391e-09  9.85393893e-10  3.30000000e+00  2.04101377e-09 
 2.00754391e-09  1.07892534e-09  3.30000000e+00  1.66805268e-09 
 2.01754391e-09  1.13127316e-09  3.30000000e+00  1.46001738e-09 
 2.02754391e-09  1.16055294e-09  3.30000000e+00  1.34398023e-09 
 2.03754391e-09  1.17691791e-09  3.30000000e+00  1.27925960e-09 
 2.04754391e-09  1.18606140e-09  3.30000000e+00  1.24316044e-09 
 2.05754391e-09  1.19116906e-09  3.30000000e+00  1.22302427e-09 
 2.06754391e-09  1.19402008e-09  3.30000000e+00  1.21179285e-09 
 2.07754391e-09  1.19561225e-09  3.30000000e+00  1.20552579e-09 
 2.08754391e-09  1.19649872e-09  3.30000000e+00  1.20203091e-09 
 2.09754391e-09  1.19699387e-09  3.30000000e+00  1.20007947e-09 
 2.10754391e-09  1.19727004e-09  3.30000000e+00  1.19899272e-09 
 2.11754391e-09  1.19742436e-09  3.30000000e+00  1.19838626e-09 
 2.12754391e-09  1.19750949e-09  3.30000000e+00  1.19804766e-09 
 2.13754391e-09  1.19755838e-09  3.30000000e+00  1.19785738e-09 
 2.14754391e-09  1.19758621e-09  3.30000000e+00  1.19775281e-09 
 2.15754391e-09  1.19760104e-09  3.30000000e+00  1.19769285e-09 
 2.16754391e-09  1.19760799e-09  3.30000000e+00  1.19765989e-09 
 2.17754391e-09  1.19761311e-09  3.30000000e+00  1.19764134e-09 
 2.18754391e-09  1.19761614e-09  3.30000000e+00  1.19763166e-09 
 2.19754391e-09  1.19761764e-09  3.30000000e+00  1.19762565e-09 
 2.20754391e-09  1.19761838e-09  3.30000000e+00  1.19762163e-09 
 2.21754391e-09  1.19761930e-09  3.30000000e+00  1.19762137e-09 
 2.22754391e-09  1.19761846e-09  3.30000000e+00  1.19762022e-09 
 2.23754391e-09  1.19761869e-09  3.30000000e+00  1.19761991e-09 
 2.24754391e-09  1.19761785e-09  3.30000000e+00  1.19761965e-09 
 2.25754391e-09  1.19761893e-09  3.30000000e+00  1.19761903e-09 
 2.26754391e-09  1.19761875e-09  3.30000000e+00  1.19761894e-09 
 2.27754391e-09  1.19761858e-09  3.30000000e+00  1.19761881e-09 
 2.28754391e-09  1.19761890e-09  3.30000000e+00  1.19761912e-09 
