 time            v(vin1)         v(vin2)         v(vout)        
 6.75757486e-09  3.29891442e+00  1.25543737e-02  4.12846241e-01 
 6.76110151e-09  3.29899936e+00  1.19081434e-02  3.52243521e-01 
 6.76529119e-09  3.29907651e+00  1.12678000e-02  2.90430870e-01 
 6.77281086e-09  3.29916091e+00  1.03252259e-02  2.03451495e-01 
 6.78281086e-09  3.29922038e+00  9.28169739e-03  1.24557345e-01 
 6.79281086e-09  3.29925348e+00  8.32032054e-03  7.52414258e-02 
 6.80281086e-09  3.29927929e+00  7.37042099e-03  4.52659223e-02 
 6.81281086e-09  3.29930566e+00  6.42884891e-03  2.73763771e-02 
 6.82281086e-09  3.29933427e+00  5.52111540e-03  1.68016592e-02 
 6.83281086e-09  3.29936453e+00  4.67593446e-03  1.05571101e-02 
 6.84281086e-09  3.29939537e+00  3.91401078e-03  6.84119352e-03 
 6.85281086e-09  3.29942591e+00  3.24545420e-03  4.59325214e-03 
 6.86281086e-09  3.29945551e+00  2.67130963e-03  3.19892448e-03 
 6.87281086e-09  3.29948375e+00  2.18638683e-03  2.30564108e-03 
 6.88281086e-09  3.29951043e+00  1.78196507e-03  1.71167575e-03 
 6.89281086e-09  3.29953549e+00  1.44785153e-03  1.30122432e-03 
 6.90281086e-09  3.29955892e+00  1.17373846e-03  1.00711732e-03 
 6.91281086e-09  3.29958080e+00  9.49987752e-04  7.89677612e-04 
 6.92281086e-09  3.29960121e+00  7.68011208e-04  6.24834647e-04 
 6.93281086e-09  3.29962026e+00  6.20393449e-04  4.97473918e-04 
 6.94281086e-09  3.29963805e+00  5.00866515e-04  3.97717383e-04 
 6.95281086e-09  3.29965468e+00  4.04209100e-04  3.18833318e-04 
 6.96281086e-09  3.29967024e+00  3.26115423e-04  2.56048503e-04 
 6.97281086e-09  3.29968482e+00  2.63059395e-04  2.05860160e-04 
 6.98281086e-09  3.29969848e+00  2.12167324e-04  1.65626098e-04 
 6.99140543e-09  3.29970954e+00  1.76433557e-04  1.37503152e-04 
 7.00000000e-09  3.29972002e+00  1.46755900e-04  1.14212479e-04 
 7.00007720e-09  3.29975458e+00  1.50616810e-04  1.34805315e-04 
 7.00023159e-09  3.29996571e+00  1.80226682e-04  2.56998826e-04 
 7.00054037e-09  3.30104140e+00  3.69982232e-04  8.30183227e-04 
 7.00085750e-09  3.30274391e+00  7.13939667e-04  1.65664326e-03 
 7.00122811e-09  3.30503245e+00  1.22356732e-03  2.65383968e-03 
 7.00172057e-09  3.30813241e+00  1.97621500e-03  3.83768863e-03 
