 time            v(vin1)         v(vin2)         v(vout)        
 5.67561789e-09  1.64380956e-03  1.25666368e-05  1.18737744e-01 
 5.69241896e-09  1.33116444e-03  7.08356872e-06  9.74840952e-02 
 5.71201070e-09  9.97614230e-04  3.44476909e-06  8.07059609e-02 
 5.73577636e-09  6.76079856e-04  1.36307718e-06  6.65798014e-02 
 5.76479467e-09  4.06785553e-04  4.38456740e-07  5.43357336e-02 
 5.80078670e-09  2.11211140e-04  1.60662483e-07  4.34556519e-02 
 5.84187855e-09  9.95073418e-05  1.29624034e-07  3.45773302e-02 
 5.88437918e-09  4.81981343e-05  1.26255669e-07  2.79538975e-02 
 5.93012566e-09  2.50899482e-05  1.05074142e-07  2.27313542e-02 
 5.97957815e-09  1.48650219e-05  7.58324334e-08  1.85689984e-02 
 6.03532307e-09  9.87169034e-06  4.98171408e-08  1.51087154e-02 
 6.09884333e-09  7.04746557e-06  3.13965507e-08  1.22221022e-02 
 6.17171860e-09  5.13557242e-06  1.97610138e-08  9.82044684e-03 
 6.25000000e-09  3.77658404e-06  1.29712590e-08  7.95259787e-03 
 6.25052078e-09  4.39051109e-06  3.19738460e-07  7.97458287e-03 
 6.25156235e-09  6.31563393e-06  1.03555549e-06  8.03627800e-03 
 6.25322288e-09  8.38328462e-06  1.20876694e-06  8.08721232e-03 
 6.25501615e-09  8.07004218e-06  4.31341049e-07  8.06219773e-03 
 6.25844344e-09  4.44518759e-06 -8.54906852e-07  7.92027282e-03 
 6.26267699e-09  9.68686578e-07 -9.99494701e-07  7.74059361e-03 
 6.26589604e-09  3.49695373e-07 -4.82682785e-07  7.63967646e-03 
 6.26893758e-09  1.00908283e-06  2.06470444e-08  7.57252959e-03 
 6.27237722e-09  1.94729390e-06  2.57319274e-07  7.50220301e-03 
 6.27559264e-09  2.46959026e-06  2.33970727e-07  7.43180853e-03 
 6.27951556e-09  2.75693735e-06  1.44416467e-07  7.34510661e-03 
 6.28437253e-09  2.95669951e-06  8.15043091e-08  7.24339047e-03 
 6.29239303e-09  3.21898510e-06  4.57499329e-08  7.08912063e-03 
 6.30299942e-09  3.36669028e-06  1.82330604e-08  6.89964397e-03 
 6.31472184e-09  3.04477927e-06 -3.14598250e-08  6.68022959e-03 
 6.31847465e-09  2.30254092e-06 -1.67322042e-07  6.57821663e-03 
 6.32200482e-09  6.91547728e-07 -4.44775936e-07  6.43052500e-03 
 6.32384659e-09 -9.08803836e-07 -7.46468250e-07  6.31152905e-03 
 6.32586069e-09 -2.85618998e-06 -9.67122625e-07  6.16163561e-03 
 6.32842214e-09 -3.64376650e-06 -5.69610499e-07  6.02038901e-03 
 6.33031142e-09 -2.08350487e-06  2.70510005e-07  6.00418834e-03 
 6.33260728e-09  6.75641754e-07  9.96509436e-07  6.04614287e-03 
 6.33453666e-09  1.98888168e-06  8.86627691e-07  6.06997282e-03 
 6.33651091e-09  2.13415829e-06  4.03551461e-07  6.06236352e-03 
 6.33819444e-09  2.33328382e-06  2.20767016e-07  6.05633414e-03 
 6.34005398e-09  3.40950589e-06  3.87098256e-07  6.06257752e-03 
 6.34181733e-09  5.03597201e-06  6.50705397e-07  6.06950436e-03 
 6.34514350e-09  8.24062802e-06  9.51821956e-07  6.06494602e-03 
 6.34757175e-09  1.02526772e-05  1.00954503e-06  6.05225175e-03 
 6.35000000e-09  1.17417089e-05  9.46997956e-07  6.03719740e-03 
 6.35048565e-09  1.12189793e-05  5.45752562e-07  5.99578216e-03 
 6.35145695e-09  9.52228297e-06 -2.71321968e-07  5.90897847e-03 
 6.35289699e-09  8.43837728e-06 -3.03063785e-07  5.86244152e-03 
 6.35452438e-09  9.68843511e-06  5.11529812e-07  5.89528270e-03 
 6.35690211e-09  1.24631536e-05  1.19001291e-06  5.97371657e-03 
