 time            i(i0)           i(v1)           vr1             vr2            
 1.43028910e-08  3.30000000e-04 -6.33899701e-10  6.50000000e-01  2.65000000e+00 
 1.44028910e-08  3.30000000e-04 -4.06084449e-10  6.50000000e-01  2.65000000e+00 
 1.45028910e-08  3.30000000e-04 -2.59870226e-10  6.50000000e-01  2.65000000e+00 
 1.46028910e-08  3.30000000e-04 -1.65973417e-10  6.50000000e-01  2.65000000e+00 
 1.47028910e-08  3.30000000e-04 -1.05847640e-10  6.50000000e-01  2.65000000e+00 
 1.48028910e-08  3.30000000e-04 -6.78605041e-11  6.50000000e-01  2.65000000e+00 
 1.49028910e-08  3.30000000e-04 -4.53947767e-11  6.50000000e-01  2.65000000e+00 
 1.50028910e-08  3.30000000e-04 -3.81487947e-11  6.50000000e-01  2.65000000e+00 
 1.51028910e-08  3.30000000e-04 -6.89836281e-11  6.50000000e-01  2.65000000e+00 
 1.52028910e-08  3.30000000e-04  7.56459539e-11  6.50000000e-01  2.65000000e+00 
 1.53028910e-08  3.30000000e-04  7.27741178e-09  6.50000000e-01  2.65000000e+00 
 1.53689860e-08  3.30000000e-04  2.00120938e-08  6.50000000e-01  2.65000000e+00 
 1.54141891e-08  3.30000000e-04 -1.18927527e-08  6.50000000e-01  2.65000000e+00 
 1.54689396e-08  3.30000000e-04 -2.77959302e-08  6.50000000e-01  2.65000000e+00 
 1.55304126e-08  3.30000000e-04 -8.35570513e-10  6.50000000e-01  2.65000000e+00 
 1.56101816e-08  3.30000000e-04  4.60279282e-09  6.50000000e-01  2.65000000e+00 
 1.57054292e-08  3.30000000e-04  4.14251672e-10  6.50000000e-01  2.65000000e+00 
 1.58054292e-08  3.30000000e-04 -8.99366167e-09  6.50000000e-01  2.65000000e+00 
 1.59054292e-08  3.30000000e-04 -1.28861555e-08  6.50000000e-01  2.65000000e+00 
 1.60054292e-08  3.30000000e-04 -9.80903501e-09  6.50000000e-01  2.65000000e+00 
 1.61054292e-08  3.30000000e-04 -6.88976341e-09  6.50000000e-01  2.65000000e+00 
 1.62054292e-08  3.30000000e-04 -6.24644140e-09  6.50000000e-01  2.65000000e+00 
 1.63054292e-08  3.30000000e-04 -7.48928209e-09  6.50000000e-01  2.65000000e+00 
 1.64054292e-08  3.30000000e-04 -1.01620609e-08  6.50000000e-01  2.65000000e+00 
